Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
83.900,8390,1,0.0,564799,0,0,0.0,0.0
83.910,8391,1,0.0,592553,0,0,0.0,0.0
83.920,8392,1,0.0,579747,0,0,0.0,0.0
83.930,8393,1,0.0,595529,0,0,0.0,0.0
83.940,8394,1,0.0,571387,0,0,0.0,0.0
83.950,8395,1,0.0,567064,0,0,0.0,0.0
83.960,8396,1,0.0,566144,0,0,0.0,0.0
83.970,8397,1,0.0,581214,0,0,0.0,0.0
83.980,8398,1,0.0,593231,0,0,0.0,0.0
83.990,8399,1,0.0,565808,0,0,0.0,0.0
84.000,8400,1,0.0,591208,0,0,0.0,0.0
84.010,8401,1,0.0,575879,0,0,0.0,0.0
84.020,8402,1,0.0,537189,0,0,0.0,0.0
84.030,8403,1,0.0,557572,0,0,0.0,0.0
84.040,8404,1,0.0,547027,0,0,0.0,0.0
84.050,8405,1,0.0,575675,0,0,0.0,0.0
84.060,8406,1,0.0,580259,0,0,0.0,0.0
84.070,8407,1,0.0,611468,0,0,0.0,0.0
84.080,8408,1,0.0,592761,0,0,0.0,0.0
84.090,8409,1,0.0,598097,0,0,0.0,0.0
84.100,8410,1,0.0,576659,0,0,0.0,0.0
84.110,8411,1,0.0,593817,0,0,0.0,0.0
84.120,8412,1,0.0,551568,0,0,0.0,0.0
84.130,8413,1,0.0,572359,0,0,0.0,0.0
84.140,8414,1,0.0,589829,0,0,0.0,0.0
84.150,8415,1,0.0,575434,0,0,0.0,0.0
84.160,8416,1,0.0,590122,0,0,0.0,0.0
84.170,8417,1,0.0,594755,0,0,0.0,0.0
84.180,8418,1,0.0,590372,0,0,0.0,0.0
84.190,8419,1,0.0,582144,0,0,0.0,0.0
84.200,8420,1,0.0,558398,0,0,0.0,0.0
84.210,8421,1,0.0,570430,0,0,0.0,0.0
84.220,8422,1,0.0,559573,0,0,0.0,0.0
84.230,8423,1,0.0,590784,0,0,0.0,0.0
84.240,8424,1,0.0,579396,0,0,0.0,0.0
84.250,8425,1,0.0,565247,0,0,0.0,0.0
84.260,8426,1,0.0,614456,0,0,0.0,0.0
84.270,8427,1,0.0,574923,0,0,0.0,0.0
84.280,8428,1,0.0,603999,0,0,0.0,0.0
84.290,8429,1,0.0,610892,0,0,0.0,0.0
84.300,8430,1,0.0,567574,0,0,0.0,0.0
84.310,8431,1,0.0,579778,0,0,0.0,0.0
84.320,8432,1,0.0,580335,0,0,0.0,0.0
84.330,8433,1,0.0,554946,0,0,0.0,0.0
84.340,8434,1,0.0,563833,0,0,0.0,0.0
84.350,8435,1,0.0,567568,0,0,0.0,0.0
84.360,8436,1,0.0,580665,0,0,0.0,0.0
84.370,8437,1,0.0,551984,0,0,0.0,0.0
84.380,8438,1,0.0,558057,0,0,0.0,0.0
84.390,8439,1,0.0,553325,0,0,0.0,0.0
84.400,8440,1,0.0,540743,0,0,0.0,0.0
84.410,8441,1,0.0,564836,0,0,0.0,0.0
84.420,8442,1,0.0,544999,0,0,0.0,0.0
84.430,8443,1,0.0,573468,0,0,0.0,0.0
84.440,8444,1,0.0,569572,0,0,0.0,0.0
84.450,8445,1,0.0,569034,0,0,0.0,0.0
84.460,8446,1,0.0,565731,0,0,0.0,0.0
84.470,8447,1,0.0,593296,0,0,0.0,0.0
84.480,8448,1,0.0,596874,0,0,0.0,0.0
84.490,8449,1,0.0,591314,0,0,0.0,0.0
